!Series_title	"Normal and glaucomatous astrocytes"
!Series_geo_accession	"GSE2378"
!Series_status	"Public on Mar 09 2005"
!Series_submission_date	"Mar 08 2005"
!Series_last_update_date	"Aug 20 2019"
!Series_pubmed_id	"11921203"
!Series_pubmed_id	"18822132"
!Series_pubmed_id	"19426536"
!Series_summary	"Astrocytes from optic nerve head from donors with and without glaucoma"
!Series_summary	"Keywords: parallel sample"
!Series_type	"Expression profiling by array"
!Series_contributor	"M,R,Hernandes"
!Series_contributor	"Olga,A,Agapova"
!Series_contributor	"Ping,,Yang"
!Series_sample_id	"GSM44906 GSM44907 GSM44908 GSM44909 GSM44910 GSM44911 GSM44912 GSM44913 GSM44938 GSM44939 GSM44940 GSM44941 GSM44942 GSM44943 GSM44944 "
!Series_contact_name	"M Rosario ,,Hernandez"
!Series_contact_email	"m-hernandez-neufeld@northwestern.edu"
!Series_contact_phone	"312-503-1064"
!Series_contact_fax	"312-503-1062"
!Series_contact_laboratory	"Hernandez"
!Series_contact_department	"Ophthalmology"
!Series_contact_institute	"Northwestern University"
!Series_contact_address	"330 Chicago Avenue"
!Series_contact_city	"Chicago"
!Series_contact_state	"IL"
!Series_contact_zip/postal_code	"60611"
!Series_contact_country	"USA"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2378/suppl/GSE2378_RAW.tar"
!Series_platform_id	"GPL91"
!Series_platform_id	"GPL8300"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA91537"

!Sample_title	"706 G2"	"707 G3"	"708 G4"	"705 N2"	"747 N3"	"748 N4"	"7233 G42"	"7234 G43"	"7235 G45"	"7236 G48"	"7237 N43"	"7238 N49"	"7239 N410"
!Sample_geo_accession	"GSM44908"	"GSM44909"	"GSM44910"	"GSM44911"	"GSM44912"	"GSM44913"	"GSM44938"	"GSM44939"	"GSM44940"	"GSM44941"	"GSM44942"	"GSM44943"	"GSM44944"
!Sample_status	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"	"Public on Mar 09 2005"
!Sample_submission_date	"Mar 07 2005"	"Mar 07 2005"	"Mar 07 2005"	"Mar 07 2005"	"Mar 07 2005"	"Mar 07 2005"	"Mar 08 2005"	"Mar 08 2005"	"Mar 08 2005"	"Mar 08 2005"	"Mar 08 2005"	"Mar 08 2005"	"Mar 08 2005"
!Sample_last_update_date	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"	"Mar 16 2009"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Primary Optic nerve head astrocytes"	"Primary Optic nerve head astrocytes"	"Primary Optic nerve head astrocytes"	"Primary Optic nerve head astrocytes"	"Primary Optic nerve head astrocytes"	"Primary Optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"	"Primary optic nerve head astrocytes"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_description	"Astrocytes from optic nerve head of 56-year-old woman with glaucoma, right eye"	"Astrocytes from optic nerve head of 83-year-old man with glaucoma, left eye"	"Astrocytes from optic nerve head of 83-year-old man with glaucoma, right eye"	"Astrocytes from optic nerve head of 55-year-old woman, right eye"	"Astrocytes from optic nerve head of 46-year-old man, left eye"	"Astrocytes from optic nerve head of 65-year-old man, right eye"	"Astrocytes from optic nerve head of 69-year-old man with glaucoma, right eye"	"Astrocytes from optic nerve head of 80-year-old woman with glaucoma, left eye"	"Astrocytes from optic nerve head of 79-year-old woman with glaucoma, left eye"	"Astrocytes from optic nerve head of 72-year-old woman with glaucoma, A eye"	"Astrocytes from optic nerve head of 68-year-old woman without glaucoma, right eye"	"Astrocytes from optic nerve head of 72-year-old woman without glaucoma, left eye"	"Astrocytes from optic nerve head of 65-year-old man without glaucoma, left eye"
!Sample_platform_id	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"	"GPL8300"
!Sample_contact_name	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"	"M Rosario ,,Hernandez"
!Sample_contact_email	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"	"m-hernandez-neufeld@northwestern.edu"
!Sample_contact_phone	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"	"312-503-1064"
!Sample_contact_fax	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"	"312-503-1062"
!Sample_contact_laboratory	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"	"Hernandez"
!Sample_contact_department	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"
!Sample_contact_institute	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"	"Northwestern University"
!Sample_contact_address	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"	"330 Chicago Avenue"
!Sample_contact_city	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"	"Chicago"
!Sample_contact_state	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"	"IL"
!Sample_contact_zip/postal_code	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"	"60611"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44908/suppl/GSM44908.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44909/suppl/GSM44909.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44910/suppl/GSM44910.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44911/suppl/GSM44911.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44912/suppl/GSM44912.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44913/suppl/GSM44913.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44938/suppl/GSM44938.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44939/suppl/GSM44939.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44940/suppl/GSM44940.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44941/suppl/GSM44941.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44942/suppl/GSM44942.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44943/suppl/GSM44943.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44944/suppl/GSM44944.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44908/suppl/GSM44908.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44909/suppl/GSM44909.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44910/suppl/GSM44910.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44911/suppl/GSM44911.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44912/suppl/GSM44912.EXP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM44nnn/GSM44913/suppl/GSM44913.EXP.gz"	""	""	""	""	""	""	""
!Sample_data_row_count	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"	"12625"
!series_matrix_table_begin
"ID_REF"	"GSM44908"	"GSM44909"	"GSM44910"	"GSM44911"	"GSM44912"	"GSM44913"	"GSM44938"	"GSM44939"	"GSM44940"	"GSM44941"	"GSM44942"	"GSM44943"	"GSM44944"
"1000_at"	1487.311302	1323.515685	1473.659497	1389.566426	1098.970884	1372.167998	2334.191789	2036.745346	1879.088639	1801.032674	1810.261042	2125.614023	2037.954921
"1001_at"	77.37460802	55.13651979	46.9375361	67.40761642	85.78873846	12.9708347	47.44011523	65.79772808	49.38504821	37.36510664	43.93976219	4.768156198	5.309291068
"1002_f_at"	18.89664141	16.14913444	14.70232379	17.14723672	17.17732159	7.760170167	21.30501868	56.23537178	30.06004093	8.624852865	28.64682906	10.41584965	48.76283979
"1003_s_at"	39.86546424	54.57306791	39.26845047	55.79455822	49.92611425	37.96131808	39.69540211	79.96284248	69.2379343	12.40845282	23.08818782	93.66767316	25.1801357
"1004_at"	55.37289364	33.18662438	71.85525102	135.7969451	61.28161614	80.30855776	32.64163916	82.19512274	17.30588112	59.26028637	38.12859703	81.1634436	84.18129954
"1005_at"	1889.340312	1742.83788	2769.313839	1364.575851	1020.830528	1343.843833	2109.232339	1438.967897	1779.795712	1708.098696	2273.944489	1761.669512	2960.041488
"1006_at"	15.53048748	3.468615562	16.15643228	11.28154954	17.61952693	4.594825029	33.63513295	3.441313789	3.490688388	2.63012092	13.02068934	18.83936832	2.827954154
"1007_s_at"	2412.89216	2224.617141	2594.379942	1890.705519	1677.220843	1725.016547	2590.299137	3250.547298	2038.242526	2627.351487	1704.224655	2956.910566	2314.005448
"1008_f_at"	4159.451511	3801.971094	2957.353657	3946.433478	3947.756885	4072.077203	3926.474442	3626.569653	3351.364143	3132.945771	3084.656775	3135.362941	2646.536766
"1009_at"	3023.3017	3409.043723	2225.754619	2829.113397	2933.102027	3095.594331	5210.797926	5921.21403	5262.646873	5164.631269	4733.538386	5162.591988	4742.227441
"100_g_at"	856.6585909	840.7189021	876.2003734	759.6084932	834.5323913	838.9538189	556.6357443	696.0453139	894.4047962	640.0221181	711.8468325	673.825447	691.1994276
"1010_at"	46.32372274	20.25885103	17.60541629	154.9935888	24.16930006	59.1659529	28.31210792	11.56074714	17.55641946	18.19000875	48.13817859	9.892315939	31.78253293
"1011_s_at"	387.5039599	413.4651806	280.0776437	255.5271105	221.025396	186.483153	1676.284857	1230.862949	1542.925257	1352.400318	1416.805434	1566.292965	1454.505362
"1012_at"	80.01769552	59.25004764	56.31675806	53.67567837	48.97981899	24.45912052	58.93813849	78.22802412	95.67010057	86.76145259	34.07839126	96.41637711	28.37491223
"1013_at"	301.4155717	155.0555492	335.4682114	245.0317623	205.3286628	224.1049458	164.0067371	211.2132167	141.5804049	187.2682897	134.9765546	154.0127842	100.8297734
"1014_at"	811.8477146	609.477729	768.2940665	674.4880669	738.9214955	641.86413	698.5296974	505.9370059	393.3301797	498.4580763	626.2233305	691.5138171	418.8727739
"1015_s_at"	103.2818534	34.8939206	35.46640504	69.66824197	137.9711955	77.57659681	69.78795725	125.1813394	66.69507729	34.34957831	111.5116735	83.4515871	128.9239084
"1016_s_at"	57.40088765	29.41588679	22.2679364	16.82235754	5.42142129	9.85921595	3.7628129	40.9114088	39.04622541	2.583660447	18.54921402	47.60582472	34.44391777
"1017_at"	84.18731879	59.3498347	72.303318	54.24490739	72.26627074	69.30250402	57.11513345	59.44248341	64.75579369	52.91262654	38.28948962	60.75661455	57.28728
"1018_at"	97.79525635	57.31621604	137.6526506	73.8080973	72.96722443	74.72198022	13.27716215	15.14088573	24.10871747	55.18934342	11.37768069	40.57168973	31.50907714
"1019_g_at"	328.1148422	203.3204197	384.8772503	306.1668577	386.1099359	315.0141125	93.07068831	129.4136162	62.96623582	76.92153744	154.4510689	88.56406505	43.41083614
"101_at"	360.7939953	275.8505751	307.9748944	295.7693664	423.7911236	276.0599686	271.2366469	331.4135618	328.2480408	252.2589135	232.1983317	319.6486718	337.7777156
"1020_s_at"	1297.853183	1141.302054	1332.536577	1283.554321	1157.279254	1809.694976	1142.244773	1250.329492	1290.128263	1205.416164	1481.398907	1189.825893	1506.196929
"1021_at"	49.47714463	55.60781323	75.97374349	85.26963874	84.80643893	40.12315696	23.11045929	4.957152839	18.89953198	7.072425771	30.11044437	44.17060499	39.35421747
"1022_f_at"	53.82667321	46.40235341	55.43097661	60.01096114	49.74013526	67.34500624	22.24275084	30.78117897	48.20250888	25.44594571	32.13487383	35.4983926	16.01461745
"1023_at"	20.51105588	21.22353523	18.66992182	18.54114021	18.75397527	17.56716785	20.42895251	11.4629396	18.8518366	17.49179982	14.93159795	16.12350439	10.30586892
"1024_at"	249.0392995	167.5125514	37.98301581	162.4429257	46.25714642	31.69358678	68.70302292	49.73287185	135.9105867	111.5111473	25.93163129	40.59892134	12.40319747
"1025_g_at"	78.15872942	44.9002715	41.81420684	87.89949581	148.4603766	58.19553341	49.13335904	54.42540928	72.46251407	21.00013365	31.54837867	50.19366804	22.05991907
"1026_s_at"	61.3901673	57.00716645	72.26887566	54.28137074	66.39814939	57.61495449	45.63789495	43.11251011	153.8456579	165.6101178	163.2923581	84.80643636	91.1533755
"1027_at"	106.0379201	92.67895414	59.25977826	99.52362052	148.9098087	86.4934126	79.57196887	62.96434654	84.05116147	55.99521029	80.4748144	53.31025118	56.31481172
"1028_at"	63.9981449	66.28018499	83.61062878	108.5735283	146.8929234	74.35426194	93.3924239	70.13678299	86.26650485	62.62647606	99.76852137	49.32030664	90.9571262
"1029_s_at"	44.2858566	4.400048805	8.951756696	6.991073679	32.92217505	41.94915446	8.615574557	4.35814822	24.87862783	12.1833285	7.280110205	4.579491889	4.602016604
"102_at"	62.99706534	48.47856398	63.27803851	74.85863629	84.62021266	57.94381448	52.41823741	44.49362448	48.9453844	18.99785404	9.543428233	23.79538791	28.53638903
"1030_s_at"	982.3266872	930.3440206	822.8611508	879.3087232	832.8954606	1022.106542	767.8476919	661.284791	674.3952692	785.8140074	695.9701745	753.0927007	708.9943795
"1031_at"	372.4764829	308.4719197	505.7640675	343.8685245	442.5990301	446.2034998	138.477377	186.7617551	129.0262077	277.3660162	192.1976543	205.3712351	297.5497554
"1032_at"	796.1163293	778.9950236	1114.455743	659.6525623	607.1920251	542.263349	200.7563027	174.6240156	311.4300234	192.8460826	268.2982384	178.0987263	194.7933607
"1033_g_at"	274.953653	87.09118601	171.2000316	201.6844404	162.9673825	125.1557687	95.06932178	55.79207435	25.41977491	57.49943454	62.03656371	21.11390417	97.55189243
"1034_at"	1770.234206	1397.782813	1903.87169	925.3063179	1458.504478	1447.412674	1645.882906	2079.30408	2147.457116	1203.525452	486.6268542	1543.355375	1087.833921
"1035_g_at"	1337.267282	1255.514344	1629.470671	485.7418382	1070.05848	1291.571426	2179.318384	1926.409464	2133.929387	1225.350018	469.1163327	1740.306426	953.8588256
"1036_at"	85.5766218	127.2471736	99.27869688	53.98583896	64.24362768	30.43817045	55.12112498	68.3381155	132.5922746	90.85177868	44.58709762	82.61164962	32.66610965
"1037_at"	11.70500893	8.565254976	6.684630331	6.564249662	12.99798007	4.686944506	32.79089102	6.889639291	5.815921437	24.32772256	29.02310533	19.25130832	1.859020115
"1038_s_at"	1262.152962	1499.177316	1853.282669	635.765265	523.8202441	935.4614989	1184.836771	1182.224579	1211.903989	1427.353446	714.2811863	1594.329521	792.0492561
"1039_s_at"	1898.249804	2529.430199	2151.385749	3191.88545	2739.559703	2079.443803	1768.845608	1471.858434	1084.158831	1876.060426	1584.019666	1789.585189	968.7148707
"103_at"	60.383429	31.06731271	20.81559216	48.57565311	41.77938896	52.36355382	84.94426044	66.66507725	44.89253015	66.03867771	40.48121834	23.94850425	113.4958189
"1040_s_at"	123.6022354	30.7412002	88.10204584	141.9860311	29.89878999	63.59359097	145.4139584	81.85969189	68.00985186	130.3464455	121.452635	80.14871707	96.90385482
"1041_at"	55.3307085	45.64553979	134.8806922	34.91172011	88.53576	96.05194144	15.76434504	55.67561829	41.00964591	87.09669887	29.49263125	11.58265648	68.34293493
"1042_at"	25.31320273	14.04876792	3.806767544	5.809915797	4.244391535	3.978537217	10.24999668	1.984532691	2.611549985	1.744152534	9.145621056	4.606297075	3.329413832
"1043_s_at"	55.26685547	44.60494745	38.99384642	101.1567975	16.83374351	40.21384819	66.82930972	42.6071394	37.10801916	4.489463898	46.91500855	44.96066437	54.4269462
"1044_s_at"	161.0290933	214.2166839	185.4761724	147.9402386	106.5720425	97.66976919	116.4680141	119.4733382	142.1305824	182.9519729	104.0393953	144.6181959	117.4168976
"1045_s_at"	329.8239356	269.1199333	313.5027337	366.9338399	282.7635215	239.1989338	524.7174787	395.3843636	445.2294274	413.8135554	430.2036747	528.9114646	455.5362589
"1046_at"	369.6029681	313.4436163	324.9159563	286.9298258	377.492524	206.353398	209.169801	186.2881086	163.0399002	222.890101	233.8598181	214.9254665	154.6276973
"1047_s_at"	145.1377388	140.4142853	79.60957017	141.7156722	110.610114	105.1709657	137.5902278	147.3648131	135.5496755	166.8650566	48.51218587	135.1842428	80.14274814
"1048_at"	95.84149275	57.39903146	107.76377	137.6092812	149.0317615	81.19217911	14.03443373	91.78265347	10.82372731	59.14706757	31.19128085	37.1432864	47.39675829
"1049_g_at"	39.31668029	42.96059464	52.67297731	43.51394526	31.62554422	24.17361964	18.16371805	19.37362513	32.69448146	13.27783431	28.39423692	42.98832256	15.29216836
"104_at"	195.6941903	160.9022082	160.2936979	155.5909629	150.8325442	129.9602002	86.29866048	11.30064868	53.24824318	63.09394784	95.02614573	80.99446297	83.88385046
"1050_at"	29.30699119	0.916529835	2.604403848	6.919051789	4.421428872	4.730970469	5.38207785	2.145029042	1.390339614	11.27060455	0.661010082	0.852430874	4.833236701
"1051_g_at"	99.00237438	51.78431116	93.44003246	60.59002504	16.11948615	67.37173376	43.52929498	51.16256671	15.02515074	6.832617716	43.95192782	8.907511879	8.422310112
"1052_s_at"	1936.537273	1540.367702	1877.213654	425.4985456	453.5995019	716.6540422	1454.575069	1199.012925	1642.652802	1566.939074	334.5800943	1093.280804	678.190231
"1053_at"	293.4471884	190.0822464	310.1759378	146.8837439	152.8671653	197.6107027	190.9466119	108.0636134	147.6817457	175.5122877	80.1900259	130.2780988	113.8543509
"1054_at"	139.8433244	92.31645642	173.022486	113.9231113	176.9566738	135.4435221	101.6205363	79.74218384	111.9827366	95.35269936	75.3609523	83.85241197	55.66776185
"1055_g_at"	567.4946799	237.4765364	430.575851	221.9912302	321.9872001	434.1523542	225.7753214	231.0856744	187.917048	287.4055329	162.5175938	249.5249302	193.1405243
"1056_s_at"	46.91580012	46.7955743	8.02421222	89.0851392	35.69607906	69.49961215	39.66543737	30.82290677	19.74925658	24.02902165	51.9808927	44.97356515	59.67772222
"1057_at"	232.190113	146.6715331	103.2122709	242.3488832	244.7352083	295.0617003	250.3556514	461.1518329	484.1404051	184.2293106	133.6917565	120.1234637	96.16139365
"1058_at"	888.2721356	1221.137325	1167.924997	378.3988667	840.3172692	882.7937175	1326.799349	866.4971432	689.79774	951.1486058	542.8535087	1116.94817	1014.840538
"1059_at"	28.2880143	21.81999451	29.74207047	5.944633041	41.15414441	48.56254952	3.739221957	9.45589769	2.520861889	2.979219538	2.35114372	13.40929772	1.199567938
"105_at"	15.42837458	6.297114647	11.73263368	24.56114502	12.06175895	23.09736672	25.82281252	3.052421478	11.25802821	3.94599163	16.62746065	30.85144876	7.504691576
"1060_g_at"	131.0204113	231.8237227	40.81344905	175.6065712	99.33149864	167.7705671	85.79513775	91.08332283	91.15658576	49.20827326	35.95396144	13.79188867	59.21894234
"1061_at"	86.45576919	88.39221796	58.54729411	67.13681486	177.4095546	121.7503475	110.5001251	34.25974947	29.25336035	21.7006371	73.5288631	50.07617188	12.12403637
